speed_kmh,ambient_temp_c,soc_percent,road_slope_pct,hvac_power_kw,consumption_wh_per_km,remaining_range_km
98.5,-8.9,29.7,-0.57,4.5,295.7,14.0
54.4,24.0,57.3,0.88,0.57,204.5,62.8
38.7,10.6,11.0,-0.89,0.61,164.4,13.2
44.2,3.0,52.8,-1.65,2.79,206.3,44.2
26.2,30.5,40.2,0.01,2.15,233.1,38.5
43.7,-4.8,70.7,1.04,4.5,286.1,36.8
48.0,33.0,67.5,0.62,2.23,228.2,63.0
95.4,4.1,44.3,1.02,2.99,298.6,26.2
102.8,30.0,10.7,-1.52,1.74,262.3,8.3
32.7,17.1,32.7,3.16,0.0,203.8,34.7
35.6,27.2,67.0,-0.68,0.72,169.0,88.1
64.7,34.3,16.5,-0.24,2.38,228.9,15.1
40.2,3.0,19.7,-2.64,3.04,199.7,16.6
44.4,33.3,68.2,-0.39,2.2,211.9,68.3
83.5,7.5,78.0,1.06,2.02,268.2,54.3
32.1,7.3,38.9,1.53,1.67,230.6,29.6
61.5,5.3,54.1,3.12,2.42,277.0,35.8
35.7,14.4,95.1,1.04,0.0,174.7,117.8
28.5,-3.1,95.1,0.55,4.29,311.8,49.5
106.5,14.9,37.7,-0.89,0.0,263.2,32.4
18.0,14.4,82.9,-1.32,0.0,125.7,143.2
34.2,24.3,63.5,1.94,0.3,195.5,71.7
110.1,27.5,97.8,1.9,1.0,322.5,62.7
49.4,9.8,53.0,-2.15,1.49,172.0,64.0
102.4,3.6,79.7,1.45,2.58,314.0,47.0
92.6,1.7,79.1,1.3,2.66,294.4,45.7
58.8,-1.2,54.8,-2.23,3.21,208.0,43.7
79.3,-7.4,81.6,1.08,4.5,293.2,40.4
39.4,5.4,33.5,-2.1,2.29,189.4,34.0
43.7,2.2,21.0,-4.86,3.12,166.1,21.9
23.7,33.5,48.3,-0.32,2.28,240.4,41.5
40.4,15.1,94.9,0.52,0.0,171.6,117.2
92.8,5.6,55.1,-0.23,2.54,270.5,38.6
102.2,16.1,67.2,5.73,0.0,350.0,38.9
90.9,-3.7,66.2,0.76,3.94,297.4,31.3
86.8,10.0,21.9,0.29,0.9,249.1,18.0
18.1,18.2,45.1,0.86,0.0,158.5,61.7
37.7,12.0,73.6,-0.88,0.0,147.8,102.4
43.5,8.1,97.5,1.86,1.41,227.5,79.3
43.0,34.7,25.1,0.72,2.44,234.3,21.4
33.2,29.6,46.9,0.63,2.04,227.7,43.5
89.3,18.1,18.6,-1.25,0.0,220.7,18.3
27.1,15.6,31.8,-3.13,0.0,104.7,64.2
30.7,17.9,43.9,-1.0,0.0,139.5,69.5
49.7,-0.9,58.7,0.57,3.96,262.7,35.5
113.1,7.8,30.8,-0.89,1.35,290.7,20.0
85.6,-8.2,30.5,0.58,4.5,293.5,14.9
92.6,11.4,80.0,-0.46,0.5,244.6,65.8
63.2,14.4,96.6,0.86,0.0,206.2,98.9
81.5,0.2,39.1,-1.95,3.78,241.5,26.6
39.3,33.4,71.9,0.39,2.38,229.0,64.7
96.7,30.9,33.2,-1.28,2.19,258.1,27.8
35.2,22.5,93.5,-3.08,0.0,112.5,181.4
43.7,14.0,70.6,-0.33,0.0,162.5,92.6
48.9,29.1,82.2,3.07,1.73,255.1,68.0
106.6,-4.1,14.4,-2.92,4.31,273.3,8.1
51.5,25.6,63.9,0.24,0.59,191.9,75.0
101.7,-4.4,57.5,1.6,4.43,333.1,25.2
40.2,25.7,36.4,4.6,0.76,251.4,32.9
70.2,2.4,33.6,-0.99,3.09,233.7,25.2
53.4,29.5,62.2,-1.26,1.41,186.8,71.2
30.9,32.5,73.6,-2.33,2.06,186.5,86.2
43.2,-3.3,13.0,2.28,4.12,296.4,6.4
38.0,10.8,61.1,-1.73,0.5,148.5,86.3
103.8,34.1,25.3,-0.74,2.23,280.7,20.1
27.2,11.8,22.6,-3.7,0.5,114.6,41.7
103.0,28.9,66.1,1.77,1.28,307.4,43.3
96.0,16.5,38.0,2.32,0.0,287.9,29.0
102.8,6.9,49.7,1.69,1.76,310.6,31.7
12.1,2.9,42.4,-3.21,2.93,336.9,23.2
56.6,-0.9,68.4,1.21,3.65,266.5,40.3
55.1,24.3,52.3,-3.35,0.53,141.1,82.2
91.5,7.4,96.7,0.12,1.78,265.0,73.2
95.2,13.0,41.7,0.41,0.0,257.7,33.8
31.7,12.2,76.6,0.62,0.0,164.7,91.6
36.4,16.0,33.2,1.07,0.0,175.8,41.6
93.8,29.0,55.8,-0.02,1.46,263.9,46.9
38.7,34.1,59.7,-3.92,2.48,167.2,74.9
87.8,8.3,39.6,1.07,0.93,263.2,28.1
41.2,27.2,52.5,0.2,1.04,192.8,60.2
102.5,24.4,35.1,-1.81,0.65,246.8,29.9
56.4,15.8,10.5,-3.14,0.0,136.4,16.8
42.2,33.0,29.4,3.08,2.15,263.0,24.8
98.1,-1.0,73.0,2.46,3.28,328.1,34.6
99.7,-5.1,79.4,1.41,4.5,327.5,37.4
43.4,28.4,35.2,-1.35,1.56,182.9,41.1
33.0,9.8,46.7,-5.03,1.43,124.4,74.0
93.5,28.1,13.4,1.53,0.85,280.1,10.4
105.2,30.2,31.3,0.73,1.77,301.3,21.8
94.9,-7.2,80.1,-0.75,4.5,287.1,38.6
102.7,29.8,64.5,2.25,1.65,317.6,41.4
29.2,10.2,28.5,1.7,0.76,204.7,28.8
35.7,13.0,33.2,0.35,0.0,164.3,41.6
87.0,18.2,83.5,0.07,0.0,235.8,77.4
107.2,31.7,28.8,0.1,1.8,296.4,20.4
57.3,-9.1,40.1,1.36,4.5,283.7,18.7
44.6,11.5,69.8,-1.71,0.64,157.0,92.3
91.9,20.9,60.5,0.85,0.0,257.4,51.0
42.1,22.5,51.5,-1.84,0.0,138.1,79.6
54.7,21.2,91.0,2.67,0.0,221.2,89.2
46.8,-4.0,29.8,1.06,4.5,283.2,15.7
108.9,3.5,76.7,-1.38,2.75,286.8,49.1
86.8,6.1,24.3,0.16,2.12,261.4,18.0
30.5,26.2,65.4,-1.71,0.77,154.0,93.4
87.2,2.5,88.4,3.01,2.81,312.7,48.8
99.2,-0.5,51.2,3.25,3.87,347.8,24.3
36.0,33.1,75.2,1.39,2.31,244.4,68.2
93.4,-9.6,83.8,3.11,4.5,342.7,34.5
27.0,34.9,22.2,0.3,2.5,248.7,19.9
36.9,20.5,73.5,1.53,0.0,183.2,84.3
54.3,27.3,92.8,2.45,0.71,230.4,84.3
45.8,3.3,61.9,-0.01,2.7,228.6,48.1
41.4,-9.4,26.8,0.14,4.5,275.7,13.4
83.0,23.2,21.4,1.87,0.0,255.2,18.0
88.4,27.5,33.4,1.29,1.23,270.9,26.2
94.2,23.3,19.3,-1.51,0.0,226.7,19.0
37.8,-3.6,56.2,-4.37,4.36,210.8,41.2
61.4,23.9,16.3,-0.35,0.0,185.4,18.2
34.1,24.6,30.1,-4.19,0.43,107.2,58.4
38.2,19.6,49.6,-1.98,0.0,131.8,81.5
35.5,24.5,52.7,-1.75,0.72,153.0,80.7
110.4,28.1,60.9,-1.14,0.85,276.2,46.0
99.4,17.6,73.5,1.64,0.0,285.1,54.9
47.8,-6.0,14.3,2.08,4.5,297.5,7.6
44.4,11.9,17.3,1.02,0.5,194.8,17.9
92.1,-6.5,15.5,1.27,4.5,312.9,7.3
29.4,8.3,48.1,1.31,0.69,196.7,50.0
104.4,8.3,13.8,-4.99,1.35,209.6,12.3
105.9,-7.0,77.1,0.02,4.5,318.0,34.6
113.4,5.7,30.1,-3.59,2.23,258.5,21.2
32.5,-5.0,94.5,1.02,4.5,309.9,43.8
92.5,26.4,53.8,-4.19,1.36,197.9,61.2
56.2,32.6,50.2,-0.36,1.95,212.5,49.2
103.5,-6.7,80.2,1.1,4.5,329.6,34.3
36.1,33.0,74.2,-2.24,2.48,194.7,79.6
35.6,13.5,64.7,1.92,0.0,187.9,74.4
73.6,3.5,94.2,1.01,2.79,263.3,63.8
36.8,-6.5,48.0,0.76,4.5,293.8,23.2
100.4,12.5,82.8,1.4,0.0,283.6,61.2
79.5,25.8,44.2,-0.72,0.74,219.2,44.4
102.8,21.8,85.5,0.3,0.0,272.6,67.4
33.8,-7.7,33.4,0.02,4.5,290.9,16.1
100.9,-6.7,36.0,-0.03,4.5,308.0,17.5
38.8,8.1,71.0,-1.34,1.25,174.2,78.2
110.3,3.3,29.1,-2.49,3.12,276.5,19.6
103.7,0.5,30.6,-0.67,3.32,292.0,17.2
55.9,2.6,37.5,-0.78,2.59,217.3,29.5
89.1,26.2,71.1,-1.47,0.67,224.4,66.3
53.4,31.8,90.0,1.7,2.02,242.7,78.5
48.3,8.2,70.7,-2.34,1.34,165.4,82.6
43.1,30.8,84.5,-0.34,1.96,207.1,83.9
36.0,4.5,58.9,2.33,2.05,251.4,42.6
108.2,11.4,16.2,1.82,0.88,315.9,10.6
46.4,0.2,19.0,2.43,2.98,271.2,11.2
27.9,18.8,59.9,-1.18,0.0,134.5,94.2
95.2,34.1,39.5,1.57,2.1,297.1,28.5
103.8,17.2,29.9,-2.13,0.0,238.5,26.0
111.1,6.1,52.0,-0.55,2.39,300.5,31.9
78.1,19.2,70.0,-0.36,0.0,212.7,73.0
91.8,-4.5,44.6,-1.15,4.34,274.5,26.1
39.0,30.0,82.2,-0.72,1.74,196.1,91.3
25.9,12.6,76.5,-0.99,0.0,135.9,116.1
49.3,10.2,76.1,-1.96,1.2,168.9,88.6
48.8,16.4,98.7,1.71,0.0,199.2,109.4
92.2,18.1,36.6,-0.36,0.0,239.9,33.9
39.1,-6.8,68.0,0.4,4.5,283.6,33.5
120.0,20.7,87.0,0.33,0.0,314.1,61.2
30.2,0.9,62.2,0.11,3.36,267.1,38.7
32.7,22.1,81.1,0.19,0.0,159.1,106.7
29.9,27.0,47.3,-0.61,1.0,178.2,56.8
97.6,26.2,63.1,2.84,0.95,309.0,45.2
93.4,14.9,15.0,1.52,0.0,270.5,12.0
76.1,13.4,98.7,0.04,0.0,215.1,97.1
33.5,-3.6,82.0,-0.89,4.22,269.4,47.7
102.9,24.9,88.2,-0.24,0.58,270.5,71.1
24.2,2.2,72.5,0.84,3.05,288.4,43.5
43.0,12.4,26.7,3.0,0.0,211.7,26.6
106.0,2.8,12.8,-2.75,2.84,261.0,8.4
43.6,-4.0,87.8,1.32,4.06,280.2,49.1
94.1,18.3,45.7,2.25,0.0,283.1,35.6
58.0,-7.6,33.7,-2.97,4.5,218.7,22.4
111.6,23.7,60.6,-0.36,0.0,283.1,47.0
108.0,4.3,47.9,-2.13,2.26,269.0,32.6
42.3,-10.0,68.6,0.86,4.5,285.2,33.5
94.3,13.0,53.5,-0.72,0.0,239.0,43.5
37.3,-7.9,72.8,-0.26,4.5,277.4,38.0
92.4,2.4,86.8,-0.82,2.9,264.7,60.6
47.9,21.8,27.6,1.44,0.0,194.0,30.0
28.4,-7.2,39.6,0.46,4.5,317.8,17.5
30.5,27.8,49.3,0.46,1.04,195.4,56.4
42.0,-9.8,96.6,0.32,4.5,277.5,45.7
91.7,1.1,42.9,1.14,3.07,295.0,24.2
25.1,23.3,44.3,-0.52,0.0,142.2,67.3
44.0,4.2,68.8,3.4,2.36,272.4,44.5
53.6,-5.4,47.7,-2.47,4.5,226.6,32.2
28.5,6.2,95.6,-3.45,1.7,160.8,108.4
101.9,2.2,90.5,-3.62,3.19,243.0,65.3
102.0,27.9,56.2,-4.16,0.96,213.3,57.2
67.4,4.1,68.0,1.35,2.53,257.7,49.9
95.1,25.5,15.2,1.1,0.83,276.6,12.2
85.8,30.1,72.6,2.42,1.76,289.2,53.1
19.3,9.5,73.6,-2.11,1.07,170.3,82.1
83.9,30.9,42.3,1.49,1.92,274.1,33.9
44.7,7.0,29.8,0.11,1.76,209.6,26.3
106.0,33.4,92.4,0.33,2.36,302.6,63.9
94.0,-6.0,48.4,1.25,4.5,315.6,21.9
30.6,20.9,68.8,-1.51,0.0,131.8,114.6
86.1,12.2,13.0,5.17,0.0,310.7,8.5
101.6,7.4,47.3,2.66,1.58,320.8,28.1
60.5,18.5,83.6,-1.06,0.0,173.4,103.6
105.6,21.7,44.9,-2.18,0.0,241.8,40.1
36.8,-9.8,64.3,-0.18,4.5,279.8,31.6
80.2,-2.5,28.9,0.36,4.25,280.5,16.2
91.5,22.1,47.5,2.13,0.0,275.8,36.2
27.4,20.0,93.5,-2.34,0.0,116.8,162.5
55.2,33.5,61.0,0.57,2.48,235.4,54.9
79.6,24.2,91.2,-3.06,0.73,184.2,105.9
20.2,32.8,91.2,0.87,1.78,248.2,76.2
64.4,21.6,95.0,-0.22,0.0,192.0,106.5
25.3,3.4,90.6,3.87,2.18,294.4,56.1
44.2,-5.3,10.3,-3.09,4.5,223.5,7.1
42.8,25.2,94.1,2.74,0.3,214.6,89.9
8.3,19.0,22.4,-3.41,0.0,90.3,52.7
38.8,-7.8,13.6,-2.65,4.5,238.4,8.3
91.5,6.2,15.0,-3.35,2.14,216.9,13.5
46.3,33.1,41.4,0.5,2.5,232.0,36.9
52.8,12.5,65.9,-2.35,0.0,143.5,99.0
37.4,9.5,46.2,-2.7,1.36,156.7,55.8
92.8,10.6,12.3,0.41,0.67,259.8,9.8
33.7,-0.6,52.9,0.9,3.62,278.0,31.1
25.1,6.6,49.8,0.08,1.22,199.9,49.0
26.4,6.6,78.1,-0.32,2.13,226.9,63.8
92.1,-7.6,35.2,3.66,4.5,348.8,14.2
104.2,24.5,29.6,0.29,0.3,278.5,22.7
84.4,8.7,33.0,1.61,1.66,273.7,22.4
102.2,27.0,37.3,0.29,0.78,278.6,27.3
106.6,28.3,63.9,-2.2,1.2,254.9,54.7
40.8,-0.5,52.4,1.1,4.06,280.3,31.8
93.5,19.6,40.3,-1.31,0.0,228.3,38.7
36.7,11.3,43.7,-0.18,0.5,171.0,49.9
93.8,29.6,43.4,0.61,1.19,270.5,35.0
94.9,-0.3,97.5,-3.88,3.84,233.2,67.2
40.2,20.5,31.0,-3.22,0.0,115.3,58.4
69.6,17.3,83.6,1.82,0.0,230.8,80.6
24.7,3.3,73.7,-1.33,3.12,256.3,51.6
86.5,-3.9,10.5,-1.23,4.01,261.8,6.5
109.7,19.3,99.4,0.33,0.0,288.9,73.6
77.0,23.2,78.1,-0.77,0.0,204.6,81.5
61.6,4.2,71.4,0.84,2.4,242.4,53.2
72.0,19.0,46.5,-0.1,0.0,205.9,46.6
113.0,7.8,60.0,0.4,1.45,310.6,36.6
98.3,22.1,32.8,-1.4,0.0,237.2,29.4
46.9,-1.0,13.2,0.39,4.02,262.6,8.1
28.6,30.1,85.2,2.21,1.54,239.6,77.1
100.7,2.9,90.7,-1.14,2.05,266.8,57.2
95.8,6.6,24.6,1.83,2.41,305.4,14.6
97.7,-7.4,80.8,-0.1,4.5,301.4,39.6
46.7,-5.0,76.7,1.47,4.5,289.4,37.5
38.8,13.2,26.1,0.26,0.0,166.0,33.4
94.5,2.0,48.0,-0.07,2.97,280.6,29.3
75.6,27.6,48.0,0.7,0.93,236.5,43.9
96.1,-9.3,78.4,2.43,4.5,336.7,33.3
15.4,7.1,85.4,0.47,1.04,218.8,73.6
31.9,5.2,18.5,0.96,2.09,235.4,14.7
105.8,-9.1,60.7,-0.74,4.5,306.4,27.2
91.9,-4.4,78.6,3.14,4.5,340.8,35.0
45.9,8.6,80.8,1.28,0.86,207.8,75.0
46.8,12.2,23.3,0.16,0.0,173.4,28.3
80.3,8.2,57.3,-0.25,1.47,236.7,45.7
38.6,13.9,87.2,1.96,0.0,191.4,93.1
92.8,16.8,38.7,-1.21,0.0,228.3,36.5
41.0,-9.6,48.3,-3.57,4.5,220.7,29.9
107.9,10.9,82.4,0.14,0.51,286.7,54.8
96.8,33.4,18.0,2.38,2.22,313.6,12.2
113.5,13.4,87.4,3.18,0.0,340.8,51.8
48.0,20.5,38.0,-0.21,0.0,169.3,49.2
70.9,4.0,10.1,0.09,2.04,235.6,7.3
45.5,24.8,31.1,1.04,0.62,198.8,35.6
46.3,24.8,18.1,-0.53,0.49,173.1,22.2
97.3,13.5,18.3,1.03,0.0,271.5,13.8
87.3,33.9,72.4,-0.17,2.31,259.2,58.3
116.4,-4.4,29.3,2.02,4.5,350.0,13.0
27.8,-9.2,94.1,1.45,4.5,335.9,39.4
44.2,24.7,56.5,1.62,0.58,205.5,58.6
19.8,26.3,51.4,-0.41,1.07,194.7,54.3
97.4,-4.6,49.1,3.85,4.5,350.0,20.5
103.6,2.0,72.3,0.97,2.57,309.3,40.8
55.6,-9.2,50.7,0.49,4.5,270.7,26.4
84.8,3.2,21.6,-1.52,2.95,242.5,16.3
39.6,24.8,89.2,-0.19,0.88,182.3,105.8
55.5,13.3,48.6,0.23,0.0,185.6,56.4
58.6,5.7,16.7,-1.58,1.91,195.5,16.7
33.8,6.7,57.6,-0.58,1.54,194.2,57.9
44.2,-9.9,68.3,-0.33,4.5,264.9,35.6
101.5,3.5,34.8,0.11,2.47,291.2,20.7
46.5,19.1,82.0,-3.53,0.0,117.8,154.0
103.9,33.8,70.3,-0.27,2.32,288.9,52.0
57.4,28.1,68.5,-0.75,1.59,201.2,74.7
91.4,-8.9,47.9,-0.04,4.5,292.3,23.4
103.0,30.4,96.6,2.07,1.86,317.7,65.9
87.5,25.2,34.7,4.1,0.4,302.1,24.6
47.5,25.1,62.0,1.36,0.37,200.1,64.5
95.3,10.6,37.8,-2.47,1.26,227.9,33.0
93.1,7.9,77.0,-0.69,1.85,256.6,58.0
38.6,3.6,14.3,1.19,2.11,234.5,11.0
57.6,-7.0,14.1,0.97,4.5,277.8,7.4
33.4,0.3,83.0,1.97,3.82,300.9,47.5
75.7,1.1,49.1,-0.19,3.01,250.6,34.2
63.7,11.8,40.7,-0.73,0.54,191.7,43.4
56.6,23.6,64.7,3.5,0.0,236.3,57.4
43.3,11.3,73.2,0.12,0.5,180.3,83.4
38.0,-7.4,28.1,-2.03,4.5,249.2,17.2
94.6,33.1,26.7,2.95,2.1,316.8,18.0
45.7,32.4,96.2,-2.99,2.37,176.8,114.6
102.2,25.3,63.1,-6.0,0.57,182.4,75.5
115.1,34.6,45.1,1.54,2.14,338.7,28.5
27.7,14.5,82.1,1.82,0.0,179.4,99.4
86.4,33.3,57.3,0.83,2.22,271.8,46.4
41.7,-6.6,31.7,-2.6,4.5,234.1,19.9
97.0,6.5,28.6,-0.12,1.39,267.9,20.8
34.8,0.1,45.7,-0.56,3.78,258.5,29.8
89.5,-1.2,87.4,-1.07,4.37,272.6,54.6
39.5,-3.7,15.5,2.82,4.33,314.8,7.9
32.5,18.0,29.7,-2.09,0.0,124.8,52.5
95.4,25.2,90.4,0.63,0.3,264.7,75.2
65.6,16.0,21.0,2.39,0.0,232.8,20.7
90.2,-3.4,66.7,0.76,4.33,300.7,35.6
37.6,26.5,29.2,2.48,0.69,216.5,28.3
97.4,18.6,64.5,1.13,0.0,273.1,51.2
39.4,7.5,44.5,0.86,1.91,224.0,37.6
96.9,20.3,19.2,0.73,0.0,266.1,16.4
37.3,1.7,62.4,1.23,3.16,263.8,42.3
22.0,5.5,71.5,-0.77,2.0,227.5,61.5
31.8,31.3,71.2,-2.6,1.74,171.2,86.9
95.5,3.1,67.3,1.91,2.59,307.9,39.9
59.2,11.1,55.0,2.32,0.5,230.7,46.3
89.2,30.1,56.8,0.5,1.64,265.1,43.8
95.5,21.8,67.2,-1.1,0.0,235.7,60.6
27.9,-7.2,72.1,-3.12,4.5,267.0,40.5
103.6,-3.4,68.9,0.17,4.32,314.1,33.2
44.9,-9.6,62.8,-2.7,4.5,228.5,37.2
53.4,18.4,24.0,-2.98,0.0,134.7,39.7
96.2,10.1,29.0,-0.04,0.66,259.9,22.8
102.5,-4.0,33.4,-1.53,4.22,285.6,19.2
104.0,33.1,92.8,0.69,2.43,304.5,64.5
52.2,13.8,78.3,-0.32,0.0,173.1,94.4
53.0,0.9,59.8,-1.21,3.46,226.0,43.3
42.8,12.5,32.7,-3.41,0.0,115.3,58.0
110.3,20.6,20.0,-1.71,0.0,259.7,16.0
51.4,-6.6,90.9,-1.63,4.5,239.9,52.1
97.4,2.4,90.3,-2.45,2.81,248.3,67.1
31.5,26.3,20.0,-0.66,1.0,177.2,24.3
31.0,10.7,81.7,-2.29,0.7,142.9,124.0
24.3,14.6,50.2,-0.33,0.0,144.6,72.3
35.9,9.5,39.2,0.48,0.87,190.9,39.9
55.2,-8.0,76.5,-1.65,4.5,238.6,44.1
85.4,-2.5,65.3,0.85,4.14,293.0,34.6
87.7,10.0,80.2,-2.72,1.1,207.8,78.8
51.7,-0.6,16.7,-2.22,3.75,216.4,12.9
32.0,-7.8,38.7,-0.23,4.5,292.9,19.2
43.1,28.0,38.7,1.37,0.96,209.6,41.3
101.8,34.2,39.7,1.73,2.36,315.1,27.4
51.3,25.7,55.2,3.22,0.75,239.8,48.0
106.3,28.4,35.5,-0.75,1.23,276.2,27.2
31.8,0.9,50.0,-0.26,2.93,243.8,34.9
22.3,33.2,43.1,-2.07,2.19,215.3,47.1
97.9,-1.1,76.2,-2.51,3.49,255.4,49.7
56.5,32.8,64.3,0.46,1.82,222.7,61.4
89.9,34.8,68.8,-1.55,2.32,243.1,60.6
35.9,22.0,29.0,2.46,0.0,196.2,31.1
52.5,34.2,39.3,-2.92,2.35,179.1,46.6
54.8,15.6,11.9,0.97,0.0,195.9,13.4
100.6,1.7,19.8,-2.01,3.42,266.9,12.7
92.1,9.7,33.9,-1.64,0.87,229.9,28.5
29.1,16.7,15.9,1.08,0.0,169.4,20.1
93.6,-6.7,64.2,-1.35,4.5,276.0,33.4
67.8,18.0,99.8,-1.03,0.0,185.1,111.3
48.3,34.2,19.1,-1.62,1.81,186.0,21.2
17.0,-1.4,83.9,3.57,3.52,350.0,37.2
35.3,25.7,20.7,-1.23,0.86,164.6,26.0
49.4,30.9,70.3,0.1,1.5,206.1,70.5
85.5,32.5,67.9,-0.4,2.23,252.0,58.8
57.3,33.2,91.2,0.44,2.36,232.6,86.7
49.1,13.5,20.3,-1.23,0.0,155.4,26.1
33.5,34.0,38.4,-0.4,2.29,219.2,38.6
83.6,24.1,18.2,0.79,0.62,247.5,15.3
88.5,-2.7,46.7,-1.73,3.82,255.0,29.5
39.8,11.5,92.0,2.18,0.5,208.5,90.6
35.3,22.3,80.3,2.37,0.0,194.3,90.6
56.1,1.1,75.1,1.21,3.72,267.6,46.1
67.4,18.8,58.0,0.14,0.0,202.0,58.3
24.8,20.0,89.5,-5.98,0.0,90.0,200.0
18.9,-2.7,50.4,0.85,4.37,350.0,23.1
39.1,15.4,23.5,-0.78,0.0,150.7,35.5
23.8,24.7,85.4,-0.49,0.69,171.0,104.1
42.6,12.5,35.2,-3.79,0.0,109.3,66.4
86.3,-9.5,14.8,0.99,4.5,300.4,6.6
88.6,-9.6,21.3,-2.9,4.5,245.3,11.8
102.6,6.1,64.8,0.24,1.94,290.0,39.2
39.7,31.7,64.6,1.81,1.87,237.5,60.6
18.3,0.3,33.4,-0.94,3.83,341.6,16.4
42.3,18.5,75.4,2.43,0.0,202.4,82.3
90.5,-0.0,79.6,-1.49,4.17,265.5,49.6
49.7,4.5,92.8,1.2,2.69,246.7,68.5
86.5,28.2,62.6,-2.61,1.15,208.0,66.9
108.7,22.8,80.1,2.06,0.0,312.6,55.3
24.3,-5.7,77.8,1.75,4.5,350.0,33.1
87.2,9.3,33.2,0.94,1.39,265.2,24.0
28.7,-8.7,37.9,-0.79,4.5,297.9,17.4
23.2,11.6,53.1,-2.8,0.5,128.3,81.9
46.0,19.8,11.7,-0.78,0.0,158.5,15.5
35.8,-4.7,36.8,2.22,4.47,317.4,18.2
95.3,3.0,52.6,0.26,2.46,281.5,34.8
30.2,7.9,19.7,-3.11,1.32,151.3,24.1
5.0,31.4,21.4,-2.25,2.1,316.3,14.6
99.3,34.7,51.7,2.51,2.5,323.2,33.3
98.1,-8.0,75.8,0.98,4.5,318.3,35.0
37.1,24.2,85.0,-2.47,0.66,141.1,130.1
68.4,6.7,59.2,-3.53,2.15,180.1,61.9
81.1,7.7,52.7,-1.25,1.72,225.9,43.7
43.7,23.9,44.6,-3.7,0.0,111.9,81.7
32.1,31.3,27.4,-0.31,1.39,194.3,30.8
37.3,32.8,23.2,4.9,2.18,292.6,17.0
86.1,16.0,81.3,-3.19,0.0,185.1,95.4
104.4,6.1,51.9,-0.37,2.23,287.4,33.0
109.8,25.4,81.1,2.62,0.37,327.0,53.1
30.7,1.3,73.4,1.5,2.61,262.0,49.0
19.3,15.4,27.5,-0.3,0.0,141.8,42.8
40.1,6.1,55.9,-0.29,2.18,213.6,47.1
45.9,19.5,50.0,-2.31,0.0,135.3,77.9
96.5,0.8,48.1,-0.54,3.58,283.3,27.6
100.1,-1.4,58.8,0.49,3.17,301.1,31.9
28.5,31.3,98.4,2.21,1.86,251.1,85.9
35.0,-5.4,83.2,-1.24,4.5,268.3,45.8
42.0,12.8,91.3,-0.38,0.0,159.8,116.4
40.3,-0.1,12.7,-1.9,3.09,211.9,9.8
40.5,-8.2,22.6,0.45,4.5,281.8,12.0
46.9,-8.4,17.6,1.57,4.5,290.7,8.8
31.2,-2.1,33.7,1.26,3.73,293.4,18.8
53.2,29.0,49.8,-2.34,1.54,173.1,62.4
47.2,2.7,67.8,0.29,2.61,231.2,51.4
38.2,32.8,55.1,-1.35,2.5,206.7,55.0
91.4,16.2,91.3,2.02,0.0,274.1,69.3
60.7,9.6,94.6,-0.32,1.38,207.6,88.6
99.3,16.1,24.7,-3.04,0.0,214.9,24.0
5.8,13.3,86.8,-0.44,0.0,134.1,133.0
60.9,24.1,53.4,0.92,0.3,208.7,54.8
51.5,2.7,50.8,0.49,2.73,237.3,37.5
66.1,5.9,80.6,-1.02,1.97,212.3,69.2
82.4,30.2,18.4,-1.17,1.54,227.2,17.6
60.9,32.6,89.4,-1.98,2.1,194.8,96.9
87.0,30.2,70.4,-0.79,1.44,239.5,63.5
100.9,8.9,88.8,-1.71,1.22,250.2,67.7
65.9,25.1,99.5,1.94,0.82,239.1,91.3
44.6,11.4,56.6,-1.8,0.75,158.2,71.7
112.1,12.4,18.4,0.24,0.0,293.4,13.6
38.3,-0.8,25.0,0.11,3.63,258.0,15.8
85.2,16.6,39.1,1.89,0.0,259.8,32.3
42.9,-1.6,19.3,2.18,3.94,291.1,10.9
27.0,4.9,83.4,1.39,2.12,250.8,62.1
22.4,28.5,36.7,0.71,1.28,216.0,37.6
33.1,-0.7,97.8,-2.1,3.78,239.3,70.8
86.8,-6.8,73.2,-2.14,4.5,254.3,42.5
61.0,-6.9,25.6,-1.69,4.5,238.5,15.5
92.1,32.3,52.8,1.5,2.09,290.4,38.0
54.7,12.8,52.0,0.15,0.0,183.3,58.8
41.0,8.4,54.3,1.74,1.28,221.8,49.6
21.1,26.5,58.2,2.01,1.02,225.9,53.1
36.5,27.6,12.8,-1.45,1.11,168.4,15.9
38.9,4.9,71.8,0.06,2.21,220.0,59.2
36.0,21.2,53.8,-0.03,0.0,159.0,71.0
71.8,24.7,81.2,-0.66,0.38,202.6,85.1
47.3,19.5,83.4,-1.07,0.0,155.6,121.4
52.2,-3.2,30.7,2.37,4.37,297.0,16.0
92.8,29.4,14.4,0.1,1.47,264.0,11.8
91.9,14.3,73.3,0.03,0.0,245.0,60.4
36.2,2.7,98.0,-1.61,3.11,221.4,75.0
42.5,9.1,50.2,1.35,0.89,207.3,48.8
109.8,-8.3,33.4,-2.01,4.5,295.0,16.6
80.2,-4.2,24.1,0.91,3.81,283.1,13.1
48.2,24.4,35.9,0.96,0.32,193.8,39.4
45.5,-10.0,39.5,-0.83,4.5,256.1,21.0
87.4,8.7,48.1,0.64,1.64,263.9,32.8
53.2,13.5,69.0,0.37,0.0,184.7,79.1
105.2,-7.5,34.6,-0.08,4.5,315.1,15.1
